timestamp,power_telemetry,thermal_telemetry,is_anomaly
2024-01-01 00:00:00,0.04967141530112327,1.017414312383341,0
2024-01-01 00:00:01,-0.008826200941050438,1.0141630543158877,0
2024-01-01 00:00:02,0.07476918714423487,0.9531615064856784,0
2024-01-01 00:00:03,0.16730317310025067,1.028951083407338,0
2024-01-01 00:00:04,-0.003415670929011353,0.9254458616375427,0
2024-01-01 00:00:05,0.0015849498916536801,0.9672126519163484,0
2024-01-01 00:00:06,0.18791828115322168,0.8999331002140468,0
2024-01-01 00:00:07,0.11173807653525869,1.0777781894431115,0
2024-01-01 00:00:08,-0.006956105906802713,0.9882225119691463,0
2024-01-01 00:00:09,0.09924306623079396,1.1080910621070836,0
2024-01-01 00:00:10,0.00363989698977691,1.039834981352589,0
2024-01-01 00:00:11,0.008402045648806512,1.0220267716861333,0
2024-01-01 00:00:12,0.08416322838713552,0.9702386040383129,0
2024-01-01 00:00:13,-0.12637054233238337,0.9471543668928316,0
2024-01-01 00:00:14,-0.10254544431111794,1.0255360799762478,0
2024-01-01 00:00:15,0.01870469399316834,0.9957211866286562,0
2024-01-01 00:00:16,-0.021364430658713573,0.9322365109020467,0
2024-01-01 00:00:17,0.11632665092903663,0.9232539998134421,0
2024-01-01 00:00:18,-0.0009193763436210617,0.9510523831672416,0
2024-01-01 00:00:19,-0.046368472681860604,1.0899203355798235,0
2024-01-01 00:00:20,0.24640326880732538,1.1094140313382392,0
2024-01-01 00:00:21,0.08223476012580616,1.0088715111149211,0
2024-01-01 00:00:22,0.11653658833619697,1.0059348698645716,0
2024-01-01 00:00:23,-0.0277224179239539,0.981531146594899,0
2024-01-01 00:00:24,0.06527989198391863,0.9514760926142223,0
2024-01-01 00:00:25,0.13577319389927645,1.0668062683804596,0
2024-01-01 00:00:26,0.014541230349308626,1.0915668522490556,0
2024-01-01 00:00:27,0.17216680175728058,0.9530515578956544,0
2024-01-01 00:00:28,0.07948617750750321,0.9934088365137326,0
2024-01-01 00:00:29,0.11533022900393225,0.9748794483343086,0
2024-01-01 00:00:30,0.08927488740034832,0.9761765833614942,0
2024-01-01 00:00:31,0.3396155752096376,1.0562934905627621,0
2024-01-01 00:00:32,0.15797638234853145,0.9312033093515785,0
2024-01-01 00:00:33,0.05848937644765008,1.0199219493668468,0
2024-01-01 00:00:34,0.2514452181606157,1.0328012190253906,0
2024-01-01 00:00:35,0.05203238937788268,0.9890663757673159,0
2024-01-01 00:00:36,0.19992478795503507,1.0406057198775527,0
2024-01-01 00:00:37,-0.012011386252857664,1.0031070893145664,0
2024-01-01 00:00:38,0.0560496195848432,1.0563469382077386,0
2024-01-01 00:00:39,0.213462224233186,0.919139899331629,0
2024-01-01 00:00:40,0.2725257899405038,0.9775649030232008,0
2024-01-01 00:00:41,0.22071402388996533,0.9911602910350176,0
2024-01-01 00:00:42,0.19690534143387936,0.8608816432460736,0
2024-01-01 00:00:43,0.1832475617509133,0.9399292238893421,0
2024-01-01 00:00:44,0.07038815943963522,0.9532755314128774,0
2024-01-01 00:00:45,0.15113290826020814,1.041088214594661,0
2024-01-01 00:00:46,0.1819248441475616,0.9580519571556125,0
2024-01-01 00:00:47,0.33856663573312445,0.9522001753929313,0
2024-01-01 00:00:48,0.2720761120053943,1.0336822065596443,0
2024-01-01 00:00:49,0.06626419401056696,0.911609972339133,0
2024-01-01 00:00:50,0.2798244681855437,0.8886346845817232,0
2024-01-01 00:00:51,0.2137495188961774,0.9738024544282117,0
2024-01-01 00:00:52,0.18940091553773403,0.9191757126258612,0
2024-01-01 00:00:53,0.3230896851256602,0.9207498700217838,0
2024-01-01 00:00:54,0.36984440047179634,1.019572112236345,0
2024-01-01 00:00:55,0.3646881828502278,1.03435950870098,0
2024-01-01 00:00:56,0.19244735166367272,1.0296582301303356,0
2024-01-01 00:00:57,0.2502498895439665,1.0453018654258917,0
2024-01-01 00:00:58,0.3190924634460842,1.0515615742246303,0
2024-01-01 00:00:59,0.38830847634152404,0.8827109885752746,0
2024-01-01 00:01:00,0.24761711360743577,1.011290555062668,0
2024-01-01 00:01:01,0.28174182440132856,0.9619128247102503,0
2024-01-01 00:01:02,0.1944399009146199,0.9506391219394491,0
2024-01-01 00:01:03,0.19021078457286184,1.0156419897207238,0
2024-01-01 00:01:04,0.395834331341384,0.9007112347398616,0
2024-01-01 00:01:05,0.45494818876622856,0.8992691582889908,0
2024-01-01 00:01:06,0.3168576266719117,1.018095637367373,0
2024-01-01 00:01:07,0.42913827928064957,1.0103925468999162,0
2024-01-01 00:01:08,0.36966672222807884,0.9924199615456553,0
2024-01-01 00:01:09,0.2737009361002313,0.9411615807349999,0
2024-01-01 00:01:10,0.3790538077982475,1.0219164970739594,0
2024-01-01 00:01:11,0.5014106658849979,1.0183017691779344,0
2024-01-01 00:01:12,0.34870847629219526,0.9881073071539164,0
2024-01-01 00:01:13,0.5134307086099337,0.9245253365399353,0
2024-01-01 00:01:14,0.09965817041243852,0.961672131711186,0
2024-01-01 00:01:15,0.448480227349484,1.02436324931601,0
2024-01-01 00:01:16,0.37964282168019237,1.0483620019638276,0
2024-01-01 00:01:17,0.3456762433932394,0.9652003479130168,0
2024-01-01 00:01:18,0.38938252933291856,0.9685621317943472,0
2024-01-01 00:01:19,0.18606952736674826,0.9724737947403029,0
2024-01-01 00:01:20,0.3674695755879937,0.9938092414451345,0
2024-01-01 00:01:21,0.4297486301953399,0.9505114408415255,0
2024-01-01 00:01:22,0.5464175342917706,0.8343496449217671,0
2024-01-01 00:01:23,0.35138189808458353,1.0381853201116396,0
2024-01-01 00:01:24,0.32693026850686774,1.067763173089961,0
2024-01-01 00:01:25,0.36216443783296837,0.9468844751664317,0
2024-01-01 00:01:26,0.5084305578438628,0.9236414321049329,0
2024-01-01 00:01:27,0.4543052376426187,0.9695826001399126,0
2024-01-01 00:01:28,0.3729833501180739,0.966519854439233,0
2024-01-01 00:01:29,0.48180470759719,1.0251222998992109,0
2024-01-01 00:01:30,0.44469355000877747,0.9775235690174252,0
2024-01-01 00:01:31,0.5363472492056185,0.9345995882571273,0
2024-01-01 00:01:32,0.3737634076983017,0.907743300540468,0
2024-01-01 00:01:33,0.4156773690551632,1.0163724395980411,0
2024-01-01 00:01:34,0.4136964228432026,1.002487167281833,0
2024-01-01 00:01:35,0.31100807399497143,1.024954395192543,0
2024-01-01 00:01:36,0.4914124920575266,0.9229257846718858,0
2024-01-01 00:01:37,0.4923353409698039,1.0626596166558642,0
2024-01-01 00:01:38,0.471158851930089,0.8829496280834239,0
2024-01-01 00:01:39,0.45159471810251023,1.005004922320268,0
2024-01-01 00:01:40,0.33791040491040414,0.87343019057097,0
2024-01-01 00:01:41,0.44176500715362005,0.9287711612407479,0
2024-01-01 00:01:42,0.4539280511692435,1.0457112258425383,0
2024-01-01 00:01:43,0.4123295331087943,1.0085945925612307,0
2024-01-01 00:01:44,0.48077413093606397,0.9390756150642008,0
2024-01-01 00:01:45,0.5416408060718103,0.9397989991812397,0
2024-01-01 00:01:46,0.6941747966790193,0.9701201358670505,0
2024-01-01 00:01:47,0.527321833865947,0.9901382264597456,0
2024-01-01 00:01:48,0.5399141898303268,1.026346264357745,0
2024-01-01 00:01:49,0.5109968021192421,0.9402856891502291,0
2024-01-01 00:01:50,0.33083355279972765,0.8818322104058086,0
2024-01-01 00:01:51,0.52431549837198,0.9695879533995491,0
2024-01-01 00:01:52,0.5372329430360621,0.9381800271686199,0
2024-01-01 00:01:53,0.7817638878670429,0.8953259236336661,0
2024-01-01 00:01:54,0.5204199474142348,0.9745410916315799,0
2024-01-01 00:01:55,0.5740136526773152,0.9482959966991592,0
2024-01-01 00:01:56,0.5445770182206577,0.9735653392208518,0
2024-01-01 00:01:57,0.4353559656299038,0.912799573787436,0
2024-01-01 00:01:58,0.6706678180979038,0.9811333801059757,0
2024-01-01 00:01:59,0.6357266961691236,0.8902130329633444,0
2024-01-01 00:02:00,0.6437704291517344,0.9139454865085397,0
2024-01-01 00:02:01,0.47784821245171993,0.9424444862119138,0
2024-01-01 00:02:02,0.7131718914421757,1.0409332935048803,0
2024-01-01 00:02:03,0.4367985327727065,0.9923298540670161,0
2024-01-01 00:02:04,0.6397461011318439,1.0061884663393954,0
2024-01-01 00:02:05,0.804168179100413,1.0224169956321711,0
2024-01-01 00:02:06,0.49011657927609653,1.1309331057332423,0
2024-01-01 00:02:07,0.5365733034009998,0.9520933642602432,0
2024-01-01 00:02:08,0.6071862459130267,1.0202504308007838,0
2024-01-01 00:02:09,0.5508766450458401,0.9990726878462308,0
2024-01-01 00:02:10,0.45014593632692945,0.9974471624278387,0
2024-01-01 00:02:11,0.6160415141016258,1.0355562069269546,0
2024-01-01 00:02:12,0.5069125513141348,0.9250713448730531,0
2024-01-01 00:02:13,0.6644445417418872,0.9202896023033243,0
2024-01-01 00:02:14,0.5290698226034628,0.9603930780152867,0
2024-01-01 00:02:15,0.7799171070506243,0.9344448594689124,0
2024-01-01 00:02:16,0.5504941332157383,0.958674038477969,0
2024-01-01 00:02:17,0.6004933847033158,1.0200496900763474,0
2024-01-01 00:02:18,0.7179155128980559,0.9171622821467792,0
2024-01-01 00:02:19,0.517325698701752,0.9249871553405401,0
2024-01-01 00:02:20,0.6669904511185715,0.9480822618681712,0
2024-01-01 00:02:21,0.7787749527107999,0.9270905269861618,0
2024-01-01 00:02:22,0.49111237034738775,0.8419400272334671,0
2024-01-01 00:02:23,0.6741077980645329,0.9077619460109078,0
2024-01-01 00:02:24,0.6854000173285527,0.9702591443849183,0
2024-01-01 00:02:25,0.7413448638660998,1.0068841240494213,0
2024-01-01 00:02:26,0.5432017636973175,0.8763863179818541,0
2024-01-01 00:02:27,0.5385687575199595,0.8752577474395341,0
2024-01-01 00:02:28,0.7265093924311405,0.9338323453623388,0
2024-01-01 00:02:29,0.7076976607021493,0.827633862224172,0
2024-01-01 00:02:30,0.7067154842831582,0.9082522436460582,0
2024-01-01 00:02:31,0.7199609827442439,0.8427799729369072,0
2024-01-01 00:02:32,0.62094651760091,0.9971106525596822,0
2024-01-01 00:02:33,0.7157899620277165,0.8892607368157677,0
2024-01-01 00:02:34,0.7254701263840704,1.0094329119435248,0
2024-01-01 00:02:35,0.6283086182179032,0.9815253853714891,0
2024-01-01 00:02:36,0.8898845967943145,0.8925857807517796,0
2024-01-01 00:02:37,0.7542362390299127,0.8703502105220441,0
2024-01-01 00:02:38,0.5912507254232482,0.9133116763829611,0
2024-01-01 00:02:39,0.7795468029457171,0.9167916348504928,0
2024-01-01 00:02:40,0.6199157929646979,0.938360552259991,0
2024-01-01 00:02:41,0.7995670019115482,0.881249522429596,0
2024-01-01 00:02:42,0.8401746577596486,0.9564141613745604,0
2024-01-01 00:02:43,0.6456853166946545,0.9313728063291954,0
2024-01-01 00:02:44,0.827511414504853,0.9000928928882644,0
2024-01-01 00:02:45,0.7758538661896441,0.8805111325736945,0
2024-01-01 00:02:46,0.8201653952183692,0.905863704533285,0
2024-01-01 00:02:47,0.9310038324161665,0.873251959446748,0
2024-01-01 00:02:48,0.7201323425541505,0.9160023114574478,0
2024-01-01 00:02:49,0.6726255391204756,0.9163299583293064,0
2024-01-01 00:02:50,0.6623570121853984,0.9241153346674105,0
2024-01-01 00:02:51,0.6730179416924806,0.998308342898683,0
2024-01-01 00:02:52,0.7501604474671041,0.9023345503093908,0
2024-01-01 00:02:53,0.7952385154888704,0.9581415619847771,0
2024-01-01 00:02:54,0.7920260675926479,0.9183402457990614,0
2024-01-01 00:02:55,0.8502898714197793,0.8938921997327244,0
2024-01-01 00:02:56,0.7720671033927485,0.8987843283666423,0
2024-01-01 00:02:57,0.9192964185497055,0.9007331932404737,0
2024-01-01 00:02:58,0.7506340736692382,0.916589472392352,0
2024-01-01 00:02:59,1.052253990414718,0.8535559802340346,0
2024-01-01 00:03:00,0.8459216174580414,0.8271702957386028,0
2024-01-01 00:03:01,0.7007373501759039,0.9320618527073308,0
2024-01-01 00:03:02,0.6824424158944559,0.9431572213075962,0
2024-01-01 00:03:03,0.8408377268834306,0.9344312533361295,0
2024-01-01 00:03:04,0.773283209782602,0.9037908868992941,0
2024-01-01 00:03:05,0.8700486479954879,0.9332907407981778,0
2024-01-01 00:03:06,0.8489715031445935,0.9294825903145201,0
2024-01-01 00:03:07,0.7973439483664859,0.9320686496741779,0
2024-01-01 00:03:08,0.7229064491294741,0.8485806035221409,0
2024-01-01 00:03:09,0.6590398881493003,0.8355749448046903,0
2024-01-01 00:03:10,0.7687916399932511,0.8698533967034853,0
2024-01-01 00:03:11,0.9019812011446018,0.8872664193780764,0
